Time,Speed mps,RPM,Power W,Torque
43,15.44,2521.60804,2237.35,8.472815115
43.04,15.45,2523.241206,1119.7625,4.237781229
43.08,15.41,2516.708543,-4474.7,-16.97861977
43.12,15.49,2529.773869,8961,33.82565049
43.16,15.67,2559.170854,20331.9,75.86650299
43.2,16.04,2619.59799,42531.0375,155.0396254
43.24,16.44,2684.924623,47096,167.5032767
43.28,16.62,2714.321608,21571.65,75.89155356
43.32,16.59,2709.422111,-3611.5875,-12.72895797
43.36,16.46,2688.190955,-15574.8125,-55.32661419
43.4,16.56,2704.522613,11969.75,42.26353747
43.44,16.85,2751.884422,35122.2625,121.8775391
43.48,17.2,2809.045226,43200.9375,146.8607772
43.52,17.39,2840.075377,23823.8625,80.10390522
43.56,17.36,2835.175879,-3779.0625,-12.72844796
43.6,17.47,2853.140704,13888.4625,46.4838791
43.64,17.81,2908.668342,43482.6,142.7554451
43.68,18.19,2970.728643,49590,159.4052081
43.72,18.5,3021.356784,41230.3875,130.3127127
43.76,18.54,3027.889447,5370.8,16.93832057
43.8,18.6,3037.688442,8077.95,25.39389468
43.84,18.72,3057.286432,16234.2,50.70679312
43.88,18.43,3009.924623,-39053.9375,-123.9026483
43.92,17.92,2926.633166,-67202.0625,-219.2732705
43.96,17.4,2841.708543,-66578.2,-223.7298331
44,17.04,2782.914573,-44944.2,-154.2215847
44.04,16.98,2773.115578,-7399.35,-25.47985675
44.08,16.79,2742.085427,-23259.0875,-80.99963723
44.12,16.5,2694.723618,-34996.1125,-124.0157823
44.16,16.19,2644.095477,-36735.3875,-132.6718772
44.2,15.83,2585.301508,-41786.1,-154.3448069
44.24,15.47,2526.507538,-40846.5,-154.3851887
44.28,15.32,2502.01005,-16742.0625,-63.89859236
44.32,15.27,2493.844221,-5544.4375,-21.23046726
44.36,15.23,2487.311558,-4422.5,-16.97887987
44.4,14.97,2444.849246,-28463.5,-111.175118
44.44,14.49,2366.457286,-51260.4,-206.8496083
44.48,14.05,2294.59799,-45521.3,-189.4433781
44.52,13.69,2235.80402,-36200.7,-154.6160655
44.56,13.34,2178.643216,-34294.3125,-150.3167471
44.6,13,2123.115578,-32464.05,-146.0159989
44.64,12.73,2079.020101,-25183.2375,-115.6709374
44.68,12.44,2031.658291,-26459.9625,-124.3683698
44.72,12.2,1992.462312,-21436.8,-102.740393
44.76,12.01,1961.432161,-16674.6375,-81.18101768
44.8,11.74,1917.336683,-23245.3125,-115.7732939
44.84,11.51,1879.773869,-19384.6875,-98.47467996
44.88,11.24,1835.678392,-22266.5625,-115.8318419
44.92,10.96,1789.949749,-22533,-120.2124809
44.96,10.83,1768.718593,-10268.5375,-55.43974631
45,10.68,1744.221106,-11696.0625,-64.03383683
45.04,10.38,1695.226131,-22902.75,-129.0123768
45.08,10.03,1638.065327,-25895.1875,-150.9590744
45.12,9.77,1595.603015,-18661.5,-111.6845459
45.16,9.67,1579.271357,-7047,-42.61072218
45.2,9.88,1613.567839,14882.4375,88.07612929
45.24,10.16,1659.296482,20340.6,117.0607087
45.28,10.33,1687.060302,12626.9625,71.47261408
45.32,10.35,1690.326633,1499.3,8.470114646
45.36,10.43,1703.39196,6026.2,33.78316467
45.4,10.48,1711.557789,3789.9375,21.14520319
45.44,10.38,1695.226131,-7561.75,-42.59572935
45.48,10.31,1683.79397,-5250.0875,-29.77480828
45.52,10.36,1691.959799,3746.4375,21.14461753
45.56,10.4,1698.492462,3010.2,16.92400362
45.6,10.37,1693.592965,-2258.7375,-12.73585492
45.64,10.27,1677.261307,-7482,-42.59791647
45.68,10.32,1685.427136,3731.9375,21.14441928
45.72,10.62,1734.422111,22772.25,125.3783423
45.76,10.79,1762.18593,13193.9125,71.49789443
45.8,10.89,1778.517588,7859,42.1968961
45.84,10.98,1793.21608,7135.0875,37.99601591
45.88,11.02,1799.748744,3190,16.92583824
45.92,11.14,1819.346734,9639.6,50.5958527
45.96,11.31,1847.110553,13834.8125,71.52399598
46,11.35,1853.643216,3285.7,16.926733
46.04,11.39,1860.175879,3297.3,16.92683793
46.08,11.65,1902.638191,21715.2,108.988081
46.12,12.21,1994.095477,48435.8,231.9486829
46.16,12.62,2061.055276,36903.5875,170.9819752
46.2,12.79,2088.819095,15658.9125,71.58666829
46.24,12.82,2093.718593,2785.0875,12.70257935
46.28,12.91,2108.417085,8394.4125,38.01939151
46.32,13.24,2162.311558,31281.9375,138.1486853
46.36,13.73,2242.336683,47905.4625,204.0119456
46.4,14.09,2301.130653,36305.1,150.6599232
46.44,14.36,2345.226131,27845.4375,113.3811097
46.48,14.41,2353.39196,5214.5625,21.15899294
46.52,14.51,2369.723618,10483.5,42.24545428
46.56,14.5,2368.090452,-1051.6125,-4.2406149
46.6,14.66,2394.221106,16912.8,67.45631925
46.64,14.96,2443.21608,32211.75,125.8994474
46.68,15.27,2493.844221,33970.9625,130.0798155
46.72,15.69,2562.437186,47136.6,175.6614273
46.76,15.99,2611.432161,34452,125.9815862
46.8,16.08,2626.130653,10462.8375,38.04560839
46.84,16.06,2622.864322,-2330.15,-8.483585389
46.88,16.19,2644.095477,15197.8125,54.88773771
46.92,16.45,2686.557789,30763.2,109.3469576
46.96,16.75,2735.552764,36105,126.0357167
47,17.01,2778.015075,31818.8,109.3756333
47.04,17.16,2802.512563,18579.9375,63.30938033
47.08,17.23,2813.944724,8726.4625,29.61379371
47.12,17.35,2833.542714,15042.3,50.69391872
47.16,17.54,2864.572864,24030.4875,80.1076681
47.2,17.74,2897.236181,25578,84.30514214
47.24,18.01,2941.331658,34990.3125,113.5991825
47.28,18.25,2980.527638,31546.2,101.0707017
47.32,18.41,3006.658291,21262.8,67.53171255
47.36,18.55,3029.522613,18757.2,59.12418846
47.4,18.7,3054.020101,20254.6875,63.33226756
47.44,18.77,3065.452261,9508.0125,29.61873928
47.48,18.76,3063.819095,-1360.4625,-4.240282962
47.52,18.91,3088.316583,20483.0625,63.33509973
47.56,19.22,3138.944724,42848.5875,130.3539585
47.6,19.46,3178.140704,33651.6,101.1122977
47.64,19.6,3201.005025,19822.95,59.13618606
47.68,19.63,3205.904523,4266.2625,12.70774149
47.72,19.77,3228.768844,19995.5,59.13800867
47.76,19.91,3251.633166,20137.6,59.13948625
47.8,20.04,3272.864322,18826.4375,54.93024386
47.84,20.16,3292.462312,17487,50.71843914
47.88,20.3,3315.326633,20533.45,59.14349495
47.92,20.33,3320.226131,4418.5125,12.7080761
47.96,20.35,3323.492462,2949.3,8.474140002
48,20.5,3347.98995,22212.1875,63.35466038
48.04,20.45,3339.824121,-7422.1875,-21.2216773
48.08,20.57,3359.422111,17843.7,50.7214568
48.12,20.76,3390.452261,28466.0375,80.17533172
48.16,20.93,3418.21608,25691.4625,71.77293342
48.2,20.95,3421.482412,3036.3,8.474259321
48.24,21.02,3432.914573,10649.8875,29.62466213
48.28,21.18,3459.045226,24476,67.57025941
48.32,21.34,3485.175879,24661.6,67.57218024
48.36,21.53,3516.20603,29526.7125,80.18851354
48.4,21.76,3553.768844,36093.0375,96.98523874
48.44,21.84,3566.834171,12644,33.85111285
48.48,21.97,3588.065327,20645.4625,54.94594624
48.52,22.03,3597.864322,9570,25.40028199
48.56,22.18,3622.361809,24039.1875,63.37228118
48.6,22.25,3633.79397,11274.1125,29.62739354
48.64,22.33,3646.859296,12928.2,33.85247581
48.68,22.38,3655.025126,8103.6875,21.17208848
48.72,21.97,3588.065327,-65915.1875,-175.4270387
48.76,21.31,3480.276382,-103547.4,-284.1167553
48.8,20.98,3426.38191,-50589.4125,-140.9922527
48.84,20.69,3379.020101,-43805.5875,-123.7969987
48.88,20.49,3346.356784,-29855.5,-85.19684021
48.92,20.26,3308.79397,-33975.3125,-98.05395518
48.96,20.17,3294.095477,-13190.2875,-38.23749745
49,19.99,3264.698492,-26204.4,-76.64829939
49.04,19.74,3223.869347,-36005.3125,-106.6499199
49.08,19.51,3186.306533,-32724.6875,-98.07523017
49.12,19.29,3150.376884,-30943,-93.79318574
49.16,19.26,3145.477387,-4192.3125,-12.72736393
49.2,19.27,3147.110553,1396.7125,4.238053186
49.24,19.34,3158.542714,9797.2875,29.62037007
49.28,19.37,3163.442211,4209.7125,12.70761105
49.32,19.49,3183.040201,16904.1,50.71323459
49.36,19.55,3192.839196,8491.2,25.39588817
49.4,19.51,3186.306533,-5663.7,-16.97399497
49.44,19.54,3191.20603,4246.6875,12.70769673
49.48,19.65,3209.170854,15627.0125,46.5001659
49.52,19.76,3227.135678,15714.7375,46.50089247
49.56,19.86,3243.467337,14362.25,42.28480531
49.6,20,3266.331658,20228.95,59.14042522
49.64,20.11,3284.296482,15993.8625,46.5031514
49.68,20.18,3295.728643,10223.5875,29.62260543
49.72,20.22,3302.261307,5858,16.93984037
49.76,20.3,3315.326633,11750.8,33.84640089
49.8,20.43,3336.557789,19194.0125,54.93365607
49.84,20.58,3361.055276,22299.1875,63.35556472
49.88,20.68,3377.386935,14956.75,42.28903719
49.92,20.72,3383.919598,6003,16.9402451
49.96,21.2,3462.311558,72940.8,201.1758101
50,21.41,3496.60804,32436.8625,88.58562835
50.04,21.55,3519.472362,21802.2,59.15536552
50.08,21.54,3517.839196,-1562.0125,-4.240137141
50.12,21.83,3565.201005,45592.7125,122.1188744
50.16,22.23,3630.527638,63887,168.0405637
50.2,22.41,3659.924623,29127.6,75.99831141
50.24,22.44,3664.824121,4877.4375,12.70895839
50.28,22.42,3661.557789,-3252.35,-8.482087827
50.32,22.44,3664.824121,3252.35,8.474528033
50.36,22.56,3684.422111,19575,50.73454535
50.4,22.79,3721.984925,37810.5625,97.00852708
50.44,22.9,3739.949749,18218.8875,46.51868925
50.48,23.04,3762.81407,23314.55,59.16783252
50.52,23.1,3772.613065,10035.45,25.40188638
50.56,23.04,3762.81407,-10035.45,-25.46803712
50.6,23.03,3761.180905,-1670.0375,-4.240073477
50.64,22.91,3741.582915,-19983.9,-51.00306271
50.68,22.74,3713.819095,-28131.8125,-72.3349776
50.72,22.53,3679.522613,-34461.7875,-89.43709941
50.76,22.22,3628.894472,-50287.8125,-132.3304494
50.8,21.86,3570.100503,-57524.4,-153.8661324
50.84,21.42,3498.241206,-69031.6,-188.4384705
50.88,20.95,3421.482412,-72187.8875,-201.4751107
50.92,20.54,3354.522613,-61664.5125,-175.5399461
50.96,20.19,3297.361809,-51676.1875,-149.6563827
51,19.81,3235.301508,-55100,-162.6328305
51.04,19.53,3189.572864,-39930.1,-119.5471569
51.08,19.15,3127.512563,-53281.7,-162.686079
51.12,18.73,3058.919598,-57672.3,-180.0406581
51.16,18.26,2982.160804,-63021.7125,-201.8043505
51.2,17.79,2905.40201,-61420.1875,-201.8720937
51.24,17.39,2840.075377,-51011,-171.5162816
51.28,17.11,2794.346734,-35017.5,-119.6675019
51.32,16.8,2743.718593,-38106.3625,-132.6261951
51.36,16.52,2697.98995,-33819.8,-119.7021882
51.4,16.2,2645.728643,-37955.2,-136.9926817
51.44,15.45,2523.241206,-86048.4375,-325.6533892
51.48,15.11,2467.713568,-37665.2,-145.7528015
51.52,14.84,2423.61809,-29313.5625,-115.4983549
51.56,14.61,2386.055276,-24553.9375,-98.26797974
51.6,14.55,2376.256281,-6342.3,-25.48736187
51.64,14.66,2394.221106,11647.4875,46.45573975
51.68,14.54,2374.623116,-12702,-51.07975426
51.72,14.06,2296.231156,-49764,-206.9526816
51.76,13.39,2186.809045,-66669.1875,-291.1291436
51.8,12.88,2103.517588,-48566.6625,-220.4771032
51.84,12.5,2041.457286,-34960.95,-163.5363535
51.88,12.09,1974.497487,-36546.8875,-176.7523485
51.92,11.95,1951.633166,-12200.3,-59.69578974
51.96,11.81,1928.768844,-12058.2,-59.69991088
52,11.69,1909.170854,-10222.5,-51.1309316
52.04,11.66,1904.271357,-2539.3125,-12.73381973
52.08,11.75,1918.969849,7637.5125,38.00626262
52.12,11.84,1933.668342,7696.2375,38.00737328
52.16,11.77,1922.236181,-5991.0375,-29.76231251
52.2,11.48,1874.874372,-24441.5625,-124.4881965
52.24,11.2,1829.145729,-23020.2,-120.179991
52.28,11.07,1807.914573,-10494.7375,-55.43257545
52.32,11.09,1811.180905,1606.6,8.470661242
52.36,11.42,1865.075377,26927.5875,137.8708456
52.4,11.88,1940.201005,38852.75,191.2257709
52.44,12.21,1994.095477,28817.6625,138.0016199
52.48,12.49,2039.824121,25070.5,117.3658246
52.52,12.62,2061.055276,11833.0875,54.82514874
52.56,12.81,2092.085427,17514.9125,79.94658917
52.6,13.12,2142.713568,29138.8375,129.8612216
52.64,13.47,2199.874372,33736.0625,146.4427563
52.68,13.72,2240.703518,24640.9375,105.0132775
52.72,13.92,2273.366834,20039,84.17398874
52.76,14.2,2319.095477,28541.8,117.5260424
52.8,14.56,2377.889447,37531.8,150.7228564
52.84,14.85,2425.251256,30917.2625,121.7350608
52.88,14.86,2426.884422,1076.9875,4.237726759
52.92,14.31,2337.060302,-58157.6875,-237.6340081
52.96,13.78,2250.502513,-53967.9125,-228.9957908
53,13.28,2168.844221,-49046.25,-215.9478229
53.04,13.12,2142.713568,-15312,-68.24002587
53.08,13.03,2128.015075,-8531.4375,-38.28413997
53.12,13.09,2137.81407,5681.1,25.37662634
53.16,12.68,2070.854271,-38300.6625,-176.6152214
53.2,12.37,2020.226131,-28149.9375,-133.0604025
53.24,12.19,1990.829146,-16025.4,-76.86812191
53.28,12.06,1969.59799,-11427.8125,-55.40601252
53.32,11.9,1943.467337,-13896.8,-68.28242609
53.36,11.81,1928.768844,-7735.3875,-38.29775127
53.4,11.72,1914.070352,-7676.6625,-38.29886761
53.44,11.6,1894.472362,-10144.2,-51.13295732
53.48,11.4,1861.809045,-16675,-85.52677354
53.52,11.19,1827.512563,-17196.6375,-89.85754467
53.56,11.08,1809.547739,-8880.1625,-46.86215435
53.6,11.01,1798.115578,-5605.3375,-29.7684036
53.64,10.78,1760.552764,-18167.4125,-98.54064797
53.68,10.48,1711.557789,-23120.25,-128.9948407
53.72,10.16,1659.296482,-23942.4,-137.7891661
53.76,9.93,1621.733668,-16750.0375,-98.62968196
53.8,9.82,1603.768844,-7875.3125,-46.89185418
53.84,9.87,1611.934673,3568.8125,21.14207827
53.88,10.01,1634.798995,10089.1,58.93312173
53.92,10.12,1652.763819,8026.8375,46.37725672
53.96,10.19,1664.19598,5153.6625,29.57214914
54,10.38,1695.226131,14167.5875,79.80675408
54.04,10.66,1740.954774,21355.6,117.1374244
54.08,10.89,1778.517588,17967.3125,96.47090198
54.12,10.74,1754.020101,-11761.3125,-64.03134219
54.16,10.98,1793.21608,18896.4,100.627766
54.2,11.03,1801.38191,3989.3125,21.14772443
54.24,10.91,1781.78392,-9543.9,-51.14959825
54.28,10.49,1713.190955,-32581.5,-181.6087143
54.32,10.05,1641.331658,-32761.3,-190.6058222
54.36,9.64,1574.371859,-29264.2625,-177.5013447
54.4,9.42,1538.442211,-15200.35,-94.35040804
54.44,9.49,1549.874372,4798.4125,29.56463113
54.48,9.72,1587.437186,16016.3375,96.34696626
54.52,10.07,1644.59799,25108.5625,145.791927
54.56,10.6,1731.155779,39712.2375,219.0582376
54.6,10.95,1788.316583,27341.5625,145.9991435
54.64,10.97,1791.582915,1589.2,8.470577614
54.68,10.6,1731.155779,-28930.7625,-159.5861187
54.72,10.36,1691.959799,-18235.2,-102.9181268
54.76,10.25,1673.994975,-8218.2375,-46.88089777
54.8,10.01,1634.798995,-17626.2,-102.9593314
54.84,9.76,1593.969849,-17916.5625,-107.3361389
54.88,9.52,1554.773869,-16773.6,-103.0221078
54.92,9.4,1535.175879,-8230.2,-51.19453858
54.96,9.37,1530.276382,-2041.2375,-12.73781816
55,9.32,1522.110553,-3387.5625,-21.2526212
55.04,9.34,1525.376884,1352.85,8.469228832
55.08,9.39,1533.542714,3394.8125,21.13933386
55.12,9.77,1595.603015,26392.9,157.9550975
55.16,10.69,1745.854271,68234.1,373.2199583
55.2,10.88,1776.884422,14856.3375,79.84063072
55.24,10.76,1757.286432,-9413.4,-51.15349828
55.28,10.87,1775.251256,8624.9625,46.39474253
55.32,11.2,1829.145729,26401.2375,137.8311433
55.36,11.46,1871.60804,21357.05,108.96769
55.4,11.77,1922.236181,26104.7125,129.6831495
55.44,11.9,1943.467337,11154.4875,54.80797509
55.48,11.98,1956.532663,6925.2,33.79999218
55.52,12.06,1969.59799,6971.6,33.80074331
55.56,12.18,1989.19598,10544.4,50.61924714
55.6,12.15,1984.296482,-2645.8875,-12.73315994
55.64,11.9,1943.467337,-21795.3125,-107.092051
55.68,11.44,1868.341709,-38919.45,-198.9215191
55.72,11.07,1807.914573,-30191.5375,-159.4698944
55.76,10.99,1794.849246,-6397.4,-34.03665802
55.8,10.86,1773.61809,-10296.8125,-55.43883263
55.84,10.88,1776.884422,1576.15,8.470513685
55.88,10.91,1781.78392,2369.6625,12.69997432
55.92,10.95,1788.316583,3169.7,16.92564151
55.96,11.08,1809.547739,10381.6375,54.78569777
56,11.15,1820.979899,5640.8625,29.58092456
56.04,11.13,1817.713568,-1615.3,-8.48592377
56.08,11.12,1816.080402,-806.5625,-4.241059217
56.12,11.23,1834.045226,8912.0625,46.40230611
56.16,11.53,1883.040201,24751.5,125.5201107
56.2,11.83,1932.035176,25404,125.5620671
56.24,11.95,1951.633166,10344.3,50.61442406
56.28,12.09,1974.497487,12200.3,59.00452338
56.32,12.33,2013.693467,21245.4,100.7495078
56.36,12.49,2039.824121,14395.6,67.39201312
56.4,12.57,2052.889447,7267.4,33.80530701
56.44,12.42,2028.39196,-13588.3125,-63.9712781
56.48,12.16,1985.929648,-23166.65,-111.3962984
56.52,11.98,1956.532663,-15751.35,-76.87799729
56.56,11.59,1892.839196,-33322.0875,-168.1085731
56.6,11.52,1881.407035,-5864.1625,-29.76422746
56.64,11.32,1848.743719,-16559,-85.53202942
56.68,11.2,1829.145729,-9796.2,-51.14235445
56.72,11.12,1816.080402,-6472.8,-34.035215
56.76,10.99,1794.849246,-10419.3375,-55.43493095
56.8,10.71,1749.120603,-22025.5,-120.2478729
56.84,10.6,1731.155779,-8497.3625,-46.87263601
56.88,10.65,1739.321608,3851.5625,21.1460103
56.92,10.87,1775.251256,17162.2,92.31760141
56.96,11.16,1822.613065,23159.0375,121.3381611
57,11.48,1874.874372,26262.4,133.7622672
57.04,11.77,1922.236181,24441.5625,121.4209428
57.08,11.83,1932.035176,5133,25.37041767
57.12,11.95,1951.633166,10344.3,50.61442406
57.16,12.18,1989.19598,20118.3875,96.57995039
57.2,12.35,2016.959799,15116.6125,71.56960501
57.24,12.49,2039.824121,12606.3,59.01552801
57.28,12.42,2028.39196,-6320.9125,-29.75769444
57.32,12.13,1981.030151,-25808.1875,-124.4049903
57.36,12.15,1984.296482,1760.3,8.471328217
57.4,12.54,2047.98995,34905.4875,162.7560978
57.44,12.99,2121.482412,41645.8125,187.4577007
57.48,13.18,2152.512563,18024.5875,79.96335763
57.52,13.27,2167.211055,8629.3125,38.02299928
57.56,13.17,2150.879397,-9584.5,-42.55247098
57.6,13.35,2180.276382,17304.3,75.79034212
57.64,13.49,2203.140704,13621.3,59.04018447
57.68,13.68,2234.170854,18713.3375,79.98457664
57.72,14,2286.432161,32108.8,134.1025811
57.76,14.43,2356.658291,44315.2625,179.5676473
57.8,14.73,2405.653266,31711.5,125.8795367
57.84,14.92,2436.683417,20421.4375,80.03106273
57.88,15.08,2462.81407,17400,67.46662796
57.92,15.15,2474.246231,7670.8625,29.6055179
57.96,15.31,2500.376884,17666.8,67.47203351
58,15.45,2523.241206,15610.7,59.07925245
58.04,15.68,2560.80402,25954.6375,96.78543509
58.08,15.75,2572.236181,7975.3625,29.60812948
58.12,15.9,2596.733668,17209.6875,63.28735677
58.16,15.96,2606.532663,6929.55,25.38710874
58.2,16.01,2614.698492,5794.5625,21.16266792
58.24,15.95,2604.899497,-6951.3,-25.48275871
58.28,15.93,2601.633166,-2311.3,-8.483628471
58.32,16.04,2619.59799,12748.0375,46.4707911
58.36,16.23,2650.628141,22225.9625,80.07245699
58.4,16.4,2678.39196,20108.2375,71.69209233
58.44,16.66,2720.854271,31159.05,109.3579369
58.48,16.87,2755.150754,25524.7125,88.46813539
58.52,17.01,2778.015075,17194.1,59.10391268
58.56,17.13,2797.613065,14850.9,50.69165941
58.6,17.26,2818.844221,16206.2875,54.90145384
58.64,17.35,2833.542714,11291.5125,38.0534238
58.68,17.55,2866.20603,25302.5,84.29996809
58.72,17.75,2898.869347,25592.5,84.30541139
58.76,18,2939.698492,32398.4375,105.242864
58.8,18.11,2957.663317,14398.8625,46.48906713
58.84,18.37,3000.125628,34382.4,109.4379955
58.88,18.46,3014.824121,12015.7875,38.05937393
58.92,18.86,3080.150754,54114,167.7679687
58.96,19.1,3119.346734,33025.2,101.1004728
59,19.25,3143.844221,20852.8125,63.33955413
59.04,19.37,3163.442211,16799.7,50.71226441
59.08,19.43,3173.241206,8439,25.39564712
59.12,19.53,3189.572864,14123,42.28300197
59.16,19.67,3212.437186,19894,59.13694036
59.2,19.76,3227.135678,12864.0375,38.06549263
59.24,19.95,3258.165829,27350.2625,80.16036691
59.28,20.16,3292.462312,30533.7375,88.55855819
59.32,20.31,3316.959799,22005.5625,63.35248407
59.36,20.38,3328.39196,10325.0875,29.6231105
59.4,20.3,3315.326633,-11797.2,-33.98004907
59.44,20.37,3326.758794,10320.0125,29.62308548
59.48,20.44,3338.190955,10355.5375,29.62326009
59.52,20.32,3318.592965,-17730.6,-51.02004368
59.56,19.99,3264.698492,-48220.8375,-141.0467398
59.6,19.6,3201.005025,-55970.3625,-166.9718065
59.64,19.2,3135.678392,-56260,-171.3324387
59.68,18.7,3054.020101,-68693.75,-214.7913146
59.72,18.32,2991.959799,-50995.05,-162.7584893
59.76,17.87,2918.467337,-59034.9375,-193.163761
59.8,17.46,2851.507538,-52509.2125,-175.8459471
59.84,17,2776.38191,-57462.05,-197.639293
59.88,16.65,2719.221106,-42693.4375,-149.9298075
59.92,16.29,2660.427136,-42986.7,-154.2958054
59.96,15.94,2603.266332,-40891.8125,-149.9992685
60,15.58,2544.472362,-41133.6,-154.3726518
60.04,15.18,2479.145729,-44602,-171.8001977
60.08,14.72,2404.020101,-49858.25,-198.0479349
60.12,14.33,2340.326633,-41069.4375,-167.5767108
60.16,13.91,2271.733668,-42995.4,-180.7323773
60.2,13.55,2212.939698,-35835.3,-154.6367975
60.24,13.13,2144.346734,-40620.3,-180.8920572
60.28,12.67,2069.221106,-43021.5,-198.5409205
60.32,12.2,1992.462312,-42372.2625,-203.0780202
60.36,11.75,1918.969849,-39068.4375,-194.4147778
60.4,11.41,1863.442211,-28544.7,-146.2786475
60.44,10.65,1739.321608,-60775.3,-333.6711061
60.48,10.31,1683.79397,-25833.2,-146.5077634
60.52,10.05,1641.331658,-19189.3,-111.6436864
60.56,9.98,1629.899497,-5082.6125,-29.77813925
60.6,10.06,1642.964824,5811.6,33.77838115
60.64,9.73,1589.070352,-23673.7875,-142.2643232
60.68,9.07,1481.281407,-44979,-289.9636822
60.72,8.58,1401.256281,-31350.8125,-213.6498589
60.76,8.36,1365.326633,-13509.65,-94.48849198
60.8,8.29,1353.894472,-4224.9375,-29.79935444
60.84,8.17,1334.296482,-7160.1,-51.24342259
60.88,8.01,1308.165829,-9384.4,-68.5038677
60.92,7.81,1275.502513,-11469.5,-85.86863301
60.96,7.64,1247.738693,-9521.0625,-72.86738011
61,7.54,1231.407035,-5502.75,-42.67264218
61.04,7.43,1213.442211,-5969.2875,-46.97586438
61.08,7.17,1170.979899,-13760.5,-112.2163547
61.12,6.88,1123.61809,-14770.0625,-125.5263765
61.16,6.75,1102.386935,-6423.1375,-55.63966975
61.2,6.69,1092.58794,-2923.2,-25.54897666
61.24,6.62,1081.155779,-3377.4125,-29.83095894
61.28,6.48,1058.291457,-6648.25,-59.98925022
61.32,6.5,1061.557789,941.05,8.465262697
61.36,6.57,1072.98995,3316.5125,29.5159908
61.4,6.7,1094.221106,6253.4875,54.57435111
61.44,6.94,1133.417085,11866.8,99.98048752
61.48,7.01,1144.849246,3539.8125,29.52591316
61.52,7.23,1180.778894,11356.4,91.84245441
61.56,7.58,1237.939698,18790.1875,144.9449223
61.6,7.84,1280.40201,14533.35,108.3903871
61.64,7.95,1298.366834,6296.2625,46.30808214
61.68,8.04,1313.065327,5216.7375,37.93883866
61.72,7.97,1301.633166,-4062.5375,-29.80438459
61.76,7.96,1300,-577.4625,-4.241815907
61.8,8.16,1332.663317,11687,83.74405431
61.84,8.52,1391.457286,21767.4,149.3853678
61.88,8.92,1456.78392,25288,165.7641938
61.92,8.99,1468.21608,4544.6625,29.55854433
61.96,8.92,1456.78392,-4544.6625,-29.79050599
62,8.89,1451.884422,-1936.8375,-12.7389174
62.04,8.91,1455.150754,1290.5,8.468790749
62.08,9.03,1474.748744,7803.9,50.5318319
62.12,9.23,1507.41206,13238.5,83.86450275
62.16,9.48,1548.241206,16955.9375,104.5814279
62.2,9.56,1561.306533,5521.6,33.77132864
62.24,9.62,1571.105528,4171.65,25.35559986
62.28,9.73,1589.070352,7715.8125,46.36709877
62.32,9.92,1620.100503,13533.9375,79.77257147
62.36,10.12,1652.763819,14529,83.94528516
62.4,10.24,1672.361809,8856.6,50.57177202
62.44,10.33,1687.060302,6710.9625,37.98617703
62.48,10.47,1709.924623,10556,58.95135575
62.52,10.7,1747.487437,17650.4875,96.45261903
62.56,11.03,1801.38191,25994.5125,137.7993795
62.6,11.34,1852.01005,25138.2875,129.6175272
62.64,11.55,1886.306533,17425.0125,88.21292269
62.68,11.69,1909.170854,11794.3,58.99276562
62.72,11.68,1907.537688,-847.1625,-4.24096783
62.76,11.7,1910.80402,1695.05,8.47105983
62.8,11.85,1935.301508,12805.3125,63.18484558
62.84,12.1,1976.130653,21704.6875,104.8840055
62.88,12.3,2008.79397,17690,84.09376926
62.92,12.33,2013.693467,2678.5125,12.70198801
62.96,12.4,2025.125628,6275.2375,29.5903144
63,12.51,2043.090452,9932.8625,46.42567335
63.04,12.66,2067.58794,13686.1875,63.21059484
63.08,12.72,2077.386935,5520.15,25.37493072
63.12,12.78,2087.18593,5546.25,25.37521235
63.16,12.85,2098.61809,6503.6125,29.59324754
63.2,13.03,2128.015075,16886.7,75.77770879
63.24,13.19,2154.145729,15207.6,67.41506891
63.28,13.27,2167.211055,7673.4,33.81099974
63.32,13.08,2136.180905,-18148.5625,-81.12889948
63.36,12.78,2087.18593,-28122.75,-128.6672532
63.4,12.49,2039.824121,-26565.0875,-124.3626334
63.44,12.35,2016.959799,-12606.3,-59.68452996
63.48,12.22,1995.728643,-11578.6125,-55.40212353
63.52,12.21,1994.095477,-885.5875,-4.240889058
63.56,12.13,1981.030151,-7058.6,-34.02505754
63.6,11.98,1956.532663,-13109.8125,-63.98538093
63.64,11.87,1938.567839,-9510.1875,-46.84674902
63.68,11.71,1912.437186,-13676.4,-68.28982451
63.72,11.47,1873.241206,-20166.6,-102.8040831
63.76,11.36,1855.276382,-9103.4625,-46.8564491
63.8,11.5,1878.140704,11601.45,58.98689413
63.84,11.75,1918.969849,21070.3125,104.8513937
63.88,12,1959.798995,21523.4375,104.8748819
63.92,12.46,2034.924623,40787.05,191.4015059
63.96,12.75,2082.286432,26502.0125,121.5373512
64,13.05,2131.281407,28057.5,125.7128167
64.04,13.06,2132.914573,946.4875,4.237530169
64.08,13.05,2131.281407,-946.4875,-4.240777319
64.12,13.12,2142.713568,6640.6375,29.59491084
64.16,13.2,2155.778894,7632.8,33.81045764
64.2,13.41,2190.075377,20256.8625,88.32517362
64.24,13.74,2243.969849,32478.1875,138.2121267
64.28,14.07,2297.864322,33267.7125,138.2515279
64.32,14.37,2346.859296,30928.5,125.8470927
64.36,14.6,2384.422111,24153.7375,96.73253824
64.4,14.78,2413.819095,19170.45,75.84011292
